userId,title,rating,movieId
93,Donnie Darko,7.0,192
93,Spider-Man 3,6.5,182
93,Spider-Man 2,8.0,132
93,The Shawshank Redemption,10.0,19
93,Terminator 2: Judgment Day,8.0,136
93,Blade Runner,9.0,188
94,How to Train Your Dragon,6.5,135
94,The Dark Knight,7.5,1
94,Argo,7.0,196
94,Pacific Rim,6.0,92
94,Fury,6.0,156
94,"I, Robot",8.0,168
94,Harry Potter and the Chamber of Secrets,6.5,60
94,Batman v Superman: Dawn of Justice,6.0,31
94,Titanic,8.0,23
94,Saving Private Ryan,7.0,83
94,Edward Scissorhands,9.0,180
94,The Departed,6.5,130
94,The Godfather,8.5,54
94,Deadpool,7.5,4
94,Lucy,6.0,57
94,Mad Max: Fury Road,5.5,9
94,Toy Story 3,8.5,106
94,Star Wars: Episode I - The Phantom Menace,7.0,121
94,The Avengers,6.5,3
94,Kill Bill: Vol. 2,8.5,154
94,"Monsters, Inc.",8.0,53
94,Furious 7,6.0,138
94,Taken,6.0,128
94,I Am Legend,8.5,90
94,X2,7.0,189
94,Iron Man 3,6.0,13
94,Fight Club,7.5,10
94,Silver Linings Playbook,6.5,95
94,Despicable Me,6.5,42
94,The Wolverine,5.5,146
94,The Great Gatsby,5.0,170
94,Pirates of the Caribbean: Dead Man's Chest,8.5,79
94,Up,9.0,33
94,Kill Bill: Vol. 1,6.0,85
94,The Martian,8.0,27
94,Spectre,5.0,118
94,Avatar,7.0,2
94,Frozen,7.0,75
94,Inglourious Basterds,7.5,43
94,The Lord of the Rings: The Return of the King,10.0,20
94,Men in Black,6.5,124
94,The Maze Runner,6.0,74
94,Iron Man,6.5,14
94,Mission: Impossible - Ghost Protocol,8.0,153
94,Her,6.0,143
94,Zombieland,6.5,184
94,The Hangover Part II,8.0,173
94,Rise of the Planet of the Apes,7.5,129
94,Toy Story,8.0,77
94,The Lion King,10.0,73
94,World War Z,7.0,69
94,Oblivion,5.5,91
94,The Hunger Games,6.5,8
94,Cars,5.0,159
94,The Hunger Games: Catching Fire,9.0,41
94,Memento,9.0,149
95,Furious 7,8.0,138
95,The Secret Life of Pets,7.0,191
95,WALL·E,8.0,47
95,Reservoir Dogs,8.5,175
95,Titanic,7.5,23
95,Dawn of the Planet of the Apes,6.5,125
95,Kill Bill: Vol. 2,6.5,154
95,Blade Runner,8.5,188
95,The Lion King,10.0,73
95,Birdman,5.5,110
95,Zombieland,5.5,184
95,Star Wars: Episode III - Revenge of the Sith,5.5,141
95,Transformers,7.5,148
95,The Avengers,8.5,3
95,The Incredibles,6.0,81
95,Up,10.0,33
95,Cars,6.0,159
95,Skyfall,8.5,22
95,Die Hard,8.5,155
95,Brave,5.5,104
95,The Maze Runner,6.5,74
95,Mission: Impossible - Ghost Protocol,6.0,153
95,Men in Black 3,4.5,139
95,Kill Bill: Vol. 1,7.5,85
95,Guardians of the Galaxy,6.5,7
95,The Hunger Games: Mockingjay - Part 1,6.5,68
95,Star Trek,9.5,113
95,Sherlock Holmes: A Game of Shadows,8.0,157
95,Lucy,5.5,57
95,The Shawshank Redemption,7.5,19
95,Pirates of the Caribbean: At World's End,6.5,114
95,Man of Steel,9.0,45
95,The Hobbit: An Unexpected Journey,5.5,18
95,Ex Machina,7.5,96
95,Harry Potter and the Chamber of Secrets,8.0,60
96,Oblivion,8.0,91
96,The Fault in Our Stars,8.5,171
96,The Grand Budapest Hotel,5.5,112
96,Return of the Jedi,8.0,100
96,Twilight,5.0,183
96,The Great Gatsby,8.5,170
96,Nightcrawler,6.0,199
96,The Prestige,7.5,126
96,Whiplash,8.5,134
96,WALL·E,8.0,47
96,Reservoir Dogs,9.0,175
96,Silver Linings Playbook,5.0,95
96,Dawn of the Planet of the Apes,9.5,125
96,Captain America: The First Avenger,7.0,29
96,Edward Scissorhands,9.0,180
96,Spider-Man 2,7.5,132
96,Harry Potter and the Half-Blood Prince,7.5,76
96,X2,5.5,189
96,2012,5.0,87
96,Inglourious Basterds,10.0,43
96,Ted,8.0,98
96,Birdman,6.5,110
96,Toy Story 2,4.0,166
96,Fight Club,8.0,10
96,Deadpool,7.0,4
96,X-Men: The Last Stand,6.0,187
96,Eternal Sunshine of the Spotless Mind,8.5,177
97,The Hobbit: The Desolation of Smaug,9.0,111
97,Her,7.5,143
97,Guardians of the Galaxy,7.5,7
97,Raiders of the Lost Ark,6.5,162
97,Spider-Man 3,7.5,182
97,Return of the Jedi,7.5,100
97,Iron Man 3,6.0,13
97,Black Swan,8.0,122
97,Mad Max: Fury Road,7.0,9
97,The Fast and the Furious,5.5,195
97,300,6.0,84
97,X-Men: Apocalypse,6.5,97
97,Oz: The Great and Powerful,4.5,185
97,The Hunger Games: Catching Fire,7.5,41
97,The Amazing Spider-Man,5.5,37
97,Schindler's List,7.0,131
97,Terminator 2: Judgment Day,7.0,136
97,Argo,7.5,196
97,The Hunger Games: Mockingjay - Part 1,7.0,68
97,The Godfather,9.5,54
97,Despicable Me,6.0,42
97,The Fault in Our Stars,9.5,171
97,The Matrix,10.0,12
97,Spider-Man 2,6.0,132
97,21 Jump Street,4.5,144
97,Brave,4.5,104
97,The Hunger Games: Mockingjay - Part 2,6.0,152
97,Men in Black,6.0,124
97,X-Men Origins: Wolverine,6.0,150
97,The Dark Knight Rises,8.0,11
97,The Bourne Identity,6.0,181
97,Edge of Tomorrow,7.5,88
97,Charlie and the Chocolate Factory,6.0,179
97,Kill Bill: Vol. 2,10.0,154
98,Spirited Away,9.5,163
98,Zombieland,8.5,184
98,The Silence of the Lambs,9.0,119
98,Se7en,7.5,63
98,Shutter Island,9.5,46
98,Minions,7.5,107
98,Iron Man 3,7.0,13
98,A Good Day to Die Hard,5.5,190
98,The Dark Knight Rises,7.0,11
98,Spectre,5.0,118
98,Captain America: The First Avenger,8.0,29
98,Harry Potter and the Prisoner of Azkaban,9.5,58
98,Mission: Impossible - Ghost Protocol,5.5,153
98,Argo,7.0,196
98,I Am Legend,6.5,90
98,Dawn of the Planet of the Apes,7.5,125
98,Ice Age,7.0,160
98,The Hunger Games: Mockingjay - Part 1,7.5,68
98,The Prestige,7.0,126
98,Casino Royale,6.5,161
98,Catch Me If You Can,9.0,167
98,Pacific Rim,6.0,92
98,Men in Black,5.5,124
98,Donnie Darko,7.0,192
98,The Grand Budapest Hotel,7.5,112
98,Insurgent,8.0,164
98,Rise of the Planet of the Apes,8.0,129
98,Back to the Future Part II,9.0,165
99,Kill Bill: Vol. 1,7.5,85
99,Thor,6.5,40
99,Oz: The Great and Powerful,6.0,185
99,Transformers,7.0,148
99,Birdman,7.0,110
99,Despicable Me 2,5.0,105
99,2012,5.0,87
99,X2,5.5,189
99,Interstellar,7.5,5
99,The Revenant,7.5,44
99,The Terminator,7.5,140
99,Minions,8.5,107
99,Taken,6.5,128
99,Looper,7.5,99
99,Kill Bill: Vol. 2,8.0,154
99,Eternal Sunshine of the Spotless Mind,9.5,177
99,Se7en,9.0,63
99,The Green Mile,7.0,147
99,Iron Man 2,4.5,34
99,Back to the Future Part II,8.0,165
99,Silver Linings Playbook,6.5,95
99,Mission: Impossible - Ghost Protocol,5.5,153
99,Suicide Squad,4.5,25
99,Finding Nemo,8.0,50
99,X-Men: Apocalypse,8.0,97
99,Men in Black 3,5.5,139
100,The Great Gatsby,8.5,170
100,Despicable Me 2,7.5,105
100,In Time,6.0,197
100,Thor: The Dark World,7.5,94
100,Monsters University,5.5,186
100,Sherlock Holmes: A Game of Shadows,7.5,157
100,The Wolf of Wall Street,10.0,38
100,The Dark Knight Rises,8.5,11
100,The Hunger Games: Catching Fire,9.0,41
100,The Imitation Game,7.5,66
100,The Terminator,8.0,140
100,Inception,9.0,0
100,Ex Machina,7.0,96
100,Finding Nemo,8.5,50
100,Alien,8.5,116
100,The Avengers,8.0,3
100,The Lord of the Rings: The Fellowship of the Ring,7.0,15
100,Wreck-It Ralph,8.5,108
100,The Empire Strikes Back,8.5,56
100,Transformers,6.5,148
100,Gravity,7.0,65
100,Terminator 2: Judgment Day,7.5,136
100,Dawn of the Planet of the Apes,6.5,125
100,Shrek,8.5,145
101,The Hobbit: An Unexpected Journey,7.5,18
101,Life of Pi,8.0,61
101,Inglourious Basterds,5.5,43
101,The Amazing Spider-Man,5.0,37
101,Prometheus,7.5,82
101,I Am Legend,8.0,90
101,Maleficent,5.0,115
101,Casino Royale,8.5,161
101,Twilight,6.0,183
101,Forrest Gump,9.0,21
101,The Terminator,6.5,140
101,Furious 7,8.0,138
101,Pacific Rim,7.5,92
101,Skyfall,6.5,22
101,Saving Private Ryan,8.0,83
101,300,6.0,84
101,The Dark Knight,10.0,1
101,Spider-Man,6.5,78
101,Mission: Impossible - Ghost Protocol,5.5,153
101,World War Z,6.0,69
101,Insurgent,6.5,164
101,Star Trek,8.5,113
101,Aladdin,6.0,198
101,Ted,8.5,98
101,Catch Me If You Can,8.0,167
101,The Amazing Spider-Man 2,7.0,137
101,X-Men: First Class,7.0,80
102,Toy Story 3,7.5,106
102,Kill Bill: Vol. 1,8.0,85
102,Spider-Man 2,6.5,132
102,Eternal Sunshine of the Spotless Mind,8.0,177
102,Gladiator,7.5,72
102,Nightcrawler,7.0,199
102,The Lord of the Rings: The Two Towers,7.5,24
102,Edge of Tomorrow,5.5,88
102,Silver Linings Playbook,7.5,95
102,Star Trek Into Darkness,8.0,123
102,21 Jump Street,9.0,144
102,The Empire Strikes Back,7.0,56
102,X2,6.5,189
102,Ice Age,8.5,160
102,The Fifth Element,7.5,158
102,Star Trek,9.5,113
102,X-Men: First Class,9.0,80
102,Kick-Ass,4.0,103
102,In Time,7.0,197
102,Looper,7.0,99
102,Pirates of the Caribbean: Dead Man's Chest,7.0,79
102,"I, Robot",6.0,168
102,Oblivion,8.5,91
103,Catch Me If You Can,7.0,167
103,Thor: The Dark World,6.0,94
103,Spider-Man 3,8.0,182
103,Mad Max: Fury Road,9.0,9
103,Up,6.5,33
103,The Hunger Games: Mockingjay - Part 2,7.0,152
103,The Amazing Spider-Man 2,4.5,137
103,Edge of Tomorrow,9.5,88
103,Wreck-It Ralph,8.0,108
103,Sherlock Holmes,8.0,62
103,Kill Bill: Vol. 2,7.5,154
103,The Shawshank Redemption,10.0,19
103,Argo,8.5,196
103,Insurgent,6.0,164
103,Terminator 2: Judgment Day,6.5,136
103,Birdman,8.0,110
103,I Am Legend,6.5,90
103,The Hunger Games: Catching Fire,9.5,41
103,The Wolverine,6.5,146
103,Spider-Man 2,7.0,132
103,Eternal Sunshine of the Spotless Mind,9.0,177
103,Pulp Fiction,8.5,17
103,The Hateful Eight,8.5,133
103,Looper,6.0,99
103,Harry Potter and the Chamber of Secrets,6.0,60
103,The Imitation Game,7.0,66
104,2012,4.0,87
104,The Green Mile,8.5,147
104,Spider-Man 3,6.5,182
104,Her,7.0,143
104,The Fault in Our Stars,6.5,171
104,Oz: The Great and Powerful,7.0,185
104,Up,6.5,33
104,Star Trek Into Darkness,6.5,123
104,The Martian,8.5,27
104,Thor,6.5,40
104,Inside Out,6.0,39
104,Sherlock Holmes: A Game of Shadows,9.0,157
104,The Hunger Games: Catching Fire,7.0,41
104,Transformers,6.0,148
104,Gone Girl,8.0,59
104,The Hobbit: The Battle of the Five Armies,8.0,93
104,Looper,9.0,99
104,The Matrix Reloaded,4.5,193
104,Captain America: The First Avenger,7.5,29
104,Edward Scissorhands,8.5,180
104,Shutter Island,7.5,46
104,The Great Gatsby,8.0,170
104,The Bourne Identity,8.5,181
104,Alien,6.0,116
104,The Hobbit: The Desolation of Smaug,9.5,111
104,Gladiator,6.0,72
104,Silver Linings Playbook,5.5,95
104,Titanic,7.0,23
104,The Shining,10.0,172
104,Ant-Man,6.5,55
104,The Secret Life of Pets,6.0,191
104,12 Years a Slave,9.5,176
104,Casino Royale,7.0,161
104,Thor: The Dark World,5.5,94
104,Toy Story,7.0,77
104,Mission: Impossible - Ghost Protocol,8.5,153
104,The Silence of the Lambs,8.0,119
105,The Hunger Games,9.0,8
105,The Green Mile,9.5,147
105,Se7en,8.5,63
105,Spectre,5.0,118
105,Black Swan,9.5,122
105,Zombieland,7.5,184
105,Edge of Tomorrow,7.5,88
105,Big Hero 6,7.0,49
105,Harry Potter and the Order of the Phoenix,9.0,70
105,Looper,7.0,99
105,Divergent,7.5,101
105,X-Men: Days of Future Past,7.0,52
105,The Maze Runner,8.0,74
105,Inside Out,9.0,39
105,Silver Linings Playbook,6.0,95
105,Brave,5.0,104
105,Pirates of the Caribbean: Dead Man's Chest,7.5,79
105,Aladdin,5.5,198
105,The Truman Show,8.0,109
105,Schindler's List,8.0,131
105,Memento,9.5,149
105,The Hangover,6.5,48
105,Back to the Future,9.5,51
105,The Amazing Spider-Man,6.0,37
105,Ted,7.5,98
105,Kill Bill: Vol. 1,10.0,85
106,X-Men: Apocalypse,5.0,97
106,Harry Potter and the Order of the Phoenix,8.0,70
106,Reservoir Dogs,7.5,175
106,Star Wars: Episode II - Attack of the Clones,7.5,151
106,Alien,7.0,116
106,Argo,9.0,196
106,Deadpool,7.5,4
106,Up,7.0,33
106,Spider-Man,7.5,78
106,X-Men: First Class,6.0,80
106,Divergent,7.0,101
106,Thor,8.5,40
106,Dawn of the Planet of the Apes,6.0,125
106,Mad Max: Fury Road,8.5,9
106,Spider-Man 3,4.5,182
106,The Grand Budapest Hotel,9.0,112
106,The Lord of the Rings: The Two Towers,7.0,24
106,Charlie and the Chocolate Factory,8.0,179
106,Star Trek Into Darkness,6.5,123
106,Harry Potter and the Goblet of Fire,7.0,67
106,The Wolverine,5.0,146
106,Ex Machina,4.5,96
106,Captain America: The Winter Soldier,6.0,64
106,Shutter Island,6.0,46
106,Finding Nemo,5.0,50
106,WALL·E,8.0,47
106,Skyfall,8.5,22
106,Aladdin,9.5,198
106,The Great Gatsby,6.0,170
106,The Departed,8.0,130
106,Fury,9.0,156
106,The Martian,6.0,27
106,World War Z,8.0,69
106,The Incredibles,9.0,81
106,Twilight,3.5,183
106,Schindler's List,5.5,131
106,The Empire Strikes Back,7.5,56
106,The Shining,9.0,172
106,The Amazing Spider-Man,4.5,37
106,Suicide Squad,3.5,25
106,Die Hard,7.5,155
106,The Wolf of Wall Street,8.5,38
106,The Shawshank Redemption,7.5,19
106,Fight Club,7.5,10
106,I Am Legend,7.5,90
106,Brave,5.5,104
106,Looper,5.5,99
106,Toy Story 3,8.0,106
106,Inside Out,8.5,39
106,The Hobbit: The Desolation of Smaug,7.5,111
106,The Avengers,9.0,3
106,Gladiator,9.0,72
106,Prometheus,6.0,82
106,Gravity,6.0,65
106,Avengers: Age of Ultron,8.5,35
106,Cars,8.0,159
106,Donnie Darko,7.5,192
107,The Incredibles,8.0,81
107,Men in Black 3,6.0,139
107,Interstellar,8.5,5
107,Brave,5.5,104
107,Sherlock Holmes: A Game of Shadows,7.5,157
107,The Imitation Game,8.5,66
107,Her,7.5,143
107,X-Men: Apocalypse,6.0,97
107,The Bourne Identity,6.5,181
107,Catch Me If You Can,6.0,167
107,The Wolf of Wall Street,8.5,38
107,The Revenant,6.5,44
107,X-Men: The Last Stand,7.0,187
107,Pirates of the Caribbean: On Stranger Tides,6.0,86
107,How to Train Your Dragon,8.0,135
107,Zombieland,5.0,184
107,I Am Legend,5.5,90
107,Deadpool,6.5,4
107,Maleficent,8.5,115
107,Spectre,7.0,118
107,Lucy,6.0,57
107,Jurassic World,6.0,16
107,Spider-Man 2,7.5,132
107,Star Wars: Episode I - The Phantom Menace,5.5,121
107,Kill Bill: Vol. 1,8.5,85
107,The Departed,7.5,130
107,A Good Day to Die Hard,7.0,190
107,Terminator 2: Judgment Day,6.5,136
107,Life of Pi,7.0,61
107,The Hunger Games: Catching Fire,6.5,41
107,Titanic,9.5,23
107,The Hunger Games: Mockingjay - Part 2,6.5,152
107,Pacific Rim,5.5,92
107,Terminator Genisys,4.5,178
107,Forrest Gump,9.0,21
107,Drive,5.0,174
107,Silver Linings Playbook,6.5,95
107,Ant-Man,6.0,55
107,Ted,6.0,98
108,Kill Bill: Vol. 2,7.5,154
108,Sherlock Holmes: A Game of Shadows,9.0,157
108,Pacific Rim,6.5,92
108,Spider-Man 3,5.0,182
108,Fight Club,7.5,10
108,Dawn of the Planet of the Apes,6.0,125
108,I Am Legend,7.5,90
108,Frozen,7.0,75
108,The Amazing Spider-Man,9.0,37
108,The Empire Strikes Back,9.0,56
108,Terminator Genisys,8.0,178
108,Saving Private Ryan,6.5,83
108,The Departed,7.5,130
108,Inglourious Basterds,9.0,43
108,Gravity,8.0,65
108,X-Men: First Class,7.0,80
108,Pirates of the Caribbean: At World's End,5.5,114
108,Looper,4.0,99
108,Titanic,7.0,23
108,Jurassic World,6.5,16
108,Men in Black 3,6.5,139
108,The Lord of the Rings: The Return of the King,6.5,20
108,The Grand Budapest Hotel,7.0,112
108,The Shawshank Redemption,9.0,19
108,Argo,8.0,196
108,Iron Man 3,7.0,13
108,Up,7.5,33
108,The Lord of the Rings: The Fellowship of the Ring,6.5,15
108,Star Wars: Episode II - Attack of the Clones,7.5,151
108,Sherlock Holmes,8.0,62
108,Alice in Wonderland,5.5,102
108,Nightcrawler,8.5,199
108,The Wolverine,6.0,146
108,Shrek,6.5,145
108,Spirited Away,9.5,163
108,Shutter Island,8.0,46
108,Ant-Man,6.5,55
108,Star Trek Into Darkness,6.0,123
108,Avatar,6.0,2
108,Ratatouille,8.5,127
108,Fury,8.0,156
108,Spider-Man,5.5,78
108,Maleficent,5.5,115
108,X-Men: The Last Stand,9.0,187
108,WALL·E,8.5,47
108,Donnie Darko,9.0,192
108,Men in Black,8.5,124
108,Avengers: Age of Ultron,6.0,35
108,Pulp Fiction,10.0,17
108,Reservoir Dogs,6.5,175
108,World War Z,7.5,69
108,X-Men: Days of Future Past,7.5,52
108,Inception,9.0,0
108,Thor,6.5,40
108,21 Jump Street,7.5,144
108,The Matrix Reloaded,8.5,193
108,The Incredibles,8.5,81
108,Ice Age,7.0,160
109,Alice in Wonderland,5.5,102
109,The Departed,8.0,130
109,The Hunger Games: Mockingjay - Part 2,5.0,152
109,X-Men: The Last Stand,5.0,187
109,Ex Machina,9.5,96
109,American Sniper,6.5,117
109,Sherlock Holmes,6.0,62
109,Star Trek,9.0,113
109,Finding Nemo,9.0,50
109,The Lord of the Rings: The Two Towers,9.5,24
109,Spider-Man,5.5,78
109,X-Men: Days of Future Past,5.5,52
109,Kick-Ass,7.5,103
109,Back to the Future,8.5,51
109,X2,7.0,189
109,The Hangover Part II,8.0,173
109,Shrek,5.0,145
109,The Matrix,9.0,12
109,WALL·E,6.5,47
109,In Time,7.5,197
109,Harry Potter and the Chamber of Secrets,7.0,60
109,Pulp Fiction,7.5,17
109,Harry Potter and the Goblet of Fire,7.0,67
109,Harry Potter and the Half-Blood Prince,5.5,76
109,Jurassic World,6.5,16
109,Raiders of the Lost Ark,7.0,162
109,Drive,8.5,174
109,Spider-Man 2,7.5,132
109,Rise of the Planet of the Apes,9.0,129
109,Forrest Gump,8.5,21
109,The Terminator,8.0,140
109,The Maze Runner,8.5,74
109,Harry Potter and the Prisoner of Azkaban,7.0,58
109,Frozen,5.5,75
109,Despicable Me 2,7.0,105
109,The Empire Strikes Back,6.5,56
110,Man of Steel,9.5,45
110,The Departed,7.5,130
110,X-Men: First Class,7.0,80
110,Drive,6.5,174
110,Forrest Gump,8.5,21
110,Pirates of the Caribbean: The Curse of the Black Pearl,6.0,32
110,Pirates of the Caribbean: Dead Man's Chest,8.0,79
110,Die Hard,7.0,155
110,Divergent,5.5,101
110,The Wolf of Wall Street,6.5,38
110,The Amazing Spider-Man,6.5,37
110,Taken,7.0,128
110,American Sniper,7.0,117
110,Avatar,8.0,2
110,The Dark Knight Rises,8.0,11
110,Frozen,7.5,75
110,The Incredibles,6.5,81
110,The Prestige,7.0,126
110,Raiders of the Lost Ark,6.0,162
110,The Empire Strikes Back,8.0,56
110,"I, Robot",7.5,168
111,The Amazing Spider-Man,4.0,37
111,Saving Private Ryan,7.0,83
111,Spider-Man 3,7.5,182
111,The Fifth Element,7.5,158
111,Spirited Away,7.0,163
111,Shrek,8.5,145
111,"Monsters, Inc.",9.0,53
111,Jurassic World,6.5,16
111,Aladdin,10.0,198
111,Birdman,8.5,110
111,The Revenant,8.0,44
111,Batman Begins,6.5,26
111,Silver Linings Playbook,7.5,95
111,Edge of Tomorrow,8.0,88
111,The Lord of the Rings: The Two Towers,8.5,24
111,Ratatouille,6.5,127
111,Pacific Rim,7.0,92
111,A Good Day to Die Hard,4.0,190
111,Finding Nemo,5.0,50
111,World War Z,8.0,69
111,Sherlock Holmes,5.0,62
111,How to Train Your Dragon,7.5,135
111,The Grand Budapest Hotel,8.5,112
111,Rise of the Planet of the Apes,7.5,129
111,Back to the Future,7.5,51
111,12 Years a Slave,8.0,176
111,Big Hero 6,8.5,49
111,The Terminator,8.0,140
111,Transformers,8.5,148
111,Inception,8.5,0
111,Lucy,6.5,57
111,The Martian,6.5,27
111,Captain America: The First Avenger,7.0,29
111,The Matrix Reloaded,7.5,193
111,Captain America: The Winter Soldier,7.5,64
111,Men in Black 3,7.0,139
111,The Wolf of Wall Street,7.5,38
111,The Hangover Part II,7.0,173
111,The Fast and the Furious,7.5,195
111,Pirates of the Caribbean: The Curse of the Black Pearl,8.5,32
111,Life of Pi,7.5,61
111,Interstellar,7.0,5
111,Inglourious Basterds,7.0,43
111,Minions,7.0,107
111,Suicide Squad,9.0,25
111,Sherlock Holmes: A Game of Shadows,6.5,157
112,Harry Potter and the Order of the Phoenix,9.0,70
112,Star Trek,9.0,113
112,The Departed,6.5,130
112,Man of Steel,7.0,45
112,Aladdin,6.5,198
112,The Dark Knight Rises,8.0,11
112,Sherlock Holmes,8.5,62
112,Men in Black,9.5,124
112,Donnie Darko,8.5,192
112,Star Wars: Episode III - Revenge of the Sith,7.5,141
112,Divergent,6.5,101
112,World War Z,7.0,69
112,Saving Private Ryan,9.5,83
112,Brave,6.5,104
112,Alice in Wonderland,5.5,102
112,Kill Bill: Vol. 2,5.5,154
112,The Great Gatsby,8.0,170
112,The Matrix,8.0,12
112,Jurassic Park,7.0,89
112,The Hateful Eight,9.0,133
112,Minions,6.0,107
112,Django Unchained,7.5,6
112,The Amazing Spider-Man 2,6.5,137
112,Ice Age,6.5,160
112,Toy Story 2,7.5,166
112,The Imitation Game,9.5,66
112,The Prestige,6.5,126
112,The Lord of the Rings: The Fellowship of the Ring,8.5,15
112,Terminator Genisys,6.0,178
112,Catch Me If You Can,8.0,167
112,Maleficent,8.0,115
112,Harry Potter and the Goblet of Fire,7.5,67
112,Shutter Island,8.5,46
112,Batman Begins,8.5,26
112,The Fifth Element,6.5,158
112,Up,8.0,33
112,The Green Mile,8.0,147
112,The Lord of the Rings: The Two Towers,8.0,24
112,The Wolf of Wall Street,7.5,38
112,Star Wars: Episode II - Attack of the Clones,7.0,151
112,Kill Bill: Vol. 1,8.0,85
112,How to Train Your Dragon,8.0,135
112,The Truman Show,8.0,109
112,Life of Pi,5.5,61
112,Pacific Rim,6.5,92
113,How to Train Your Dragon,7.5,135
113,Donnie Darko,10.0,192
113,Monsters University,6.0,186
113,WALL·E,7.5,47
113,Drive,6.5,174
113,Elysium,6.0,194
113,Batman Begins,7.5,26
113,Pirates of the Caribbean: Dead Man's Chest,7.0,79
113,The Hangover Part II,6.5,173
113,Back to the Future,10.0,51
113,X-Men: First Class,5.5,80
113,A Good Day to Die Hard,4.0,190
113,Captain America: Civil War,4.0,28
113,Twilight,5.0,183
113,World War Z,6.0,69
113,X-Men: Days of Future Past,6.5,52
113,Memento,6.5,149
113,The Shining,8.0,172
113,Star Wars: Episode I - The Phantom Menace,6.0,121
113,The Empire Strikes Back,7.0,56
113,Kill Bill: Vol. 1,8.0,85
114,Finding Nemo,9.0,50
114,Kill Bill: Vol. 2,8.0,154
114,The Wolverine,6.0,146
114,Sherlock Holmes,7.5,62
114,12 Years a Slave,6.5,176
114,Suicide Squad,7.0,25
114,The Fault in Our Stars,8.0,171
114,Captain America: The Winter Soldier,7.5,64
114,World War Z,6.5,69
114,The Martian,8.0,27
114,The Empire Strikes Back,8.0,56
114,Inside Out,7.5,39
114,The Dark Knight,10.0,1
114,Mad Max: Fury Road,5.5,9
114,Gravity,5.5,65
114,Oz: The Great and Powerful,6.5,185
114,Captain America: The First Avenger,5.0,29
114,Transformers,4.0,148
114,Nightcrawler,9.0,199
114,Toy Story,9.0,77
114,"Monsters, Inc.",6.0,53
114,Spider-Man,4.5,78
114,Black Swan,6.0,122
114,Lucy,5.5,57
114,Guardians of the Galaxy,10.0,7
114,Avengers: Age of Ultron,7.0,35
114,Interstellar,9.0,5
114,Thor: The Dark World,7.5,94
114,Kill Bill: Vol. 1,9.5,85
114,Harry Potter and the Order of the Phoenix,6.5,70
114,Harry Potter and the Chamber of Secrets,7.5,60
114,Men in Black,6.5,124
114,Ted,7.0,98
114,Alien,9.5,116
114,The Matrix,10.0,12
114,Forrest Gump,7.5,21
114,Mission: Impossible - Ghost Protocol,7.0,153
114,Whiplash,9.5,134
114,X-Men: Apocalypse,7.0,97
114,Toy Story 3,9.5,106
114,Deadpool,7.5,4
114,The Hunger Games,6.5,8
114,The Imitation Game,9.5,66
115,The Shining,8.5,172
115,2012,4.0,87
115,Taken,6.0,128
115,The Silence of the Lambs,8.0,119
115,The Wolverine,4.0,146
115,Charlie and the Chocolate Factory,7.0,179
115,Pirates of the Caribbean: The Curse of the Black Pearl,8.5,32
115,Return of the Jedi,9.5,100
115,Now You See Me,7.5,71
115,"I, Robot",9.0,168
115,Harry Potter and the Order of the Phoenix,7.5,70
115,Ted,5.0,98
115,Insurgent,6.0,164
115,Ice Age,7.0,160
115,Inside Out,8.5,39
115,Toy Story 2,7.5,166
115,Frozen,7.5,75
115,Gone Girl,9.0,59
115,The Hateful Eight,7.0,133
115,Men in Black 3,7.0,139
116,Pirates of the Caribbean: At World's End,7.0,114
116,Skyfall,6.5,22
116,Ocean's Eleven,5.5,169
116,The Dark Knight,8.0,1
116,Batman Begins,8.5,26
116,Now You See Me,6.5,71
116,Iron Man,4.5,14
116,Memento,6.5,149
116,The Grand Budapest Hotel,9.0,112
116,21 Jump Street,4.5,144
116,Alice in Wonderland,6.0,102
116,The Avengers,7.0,3
116,Big Hero 6,8.0,49
116,Star Wars: Episode I - The Phantom Menace,6.5,121
116,Mad Max: Fury Road,7.5,9
116,Prometheus,6.0,82
116,Inside Out,7.0,39
116,Brave,8.0,104
116,The Terminator,5.0,140
116,The Secret Life of Pets,7.0,191
116,Harry Potter and the Prisoner of Azkaban,9.0,58
116,Toy Story,10.0,77
116,Spectre,5.5,118
116,Raiders of the Lost Ark,7.0,162
116,Harry Potter and the Philosopher's Stone,7.5,30
116,I Am Legend,7.0,90
116,Her,9.0,143
116,Furious 7,8.0,138
116,Django Unchained,7.5,6
116,Kill Bill: Vol. 2,7.5,154
116,Terminator 2: Judgment Day,9.0,136
116,Captain America: Civil War,5.5,28
116,Guardians of the Galaxy,7.5,7
116,Gravity,8.0,65
116,The Hangover Part II,5.0,173
116,Back to the Future Part II,3.0,165
116,The Godfather,10.0,54
116,The Hobbit: The Desolation of Smaug,7.5,111
116,"Monsters, Inc.",6.0,53
116,Schindler's List,9.5,131
116,The Fast and the Furious,6.5,195
116,Gone Girl,6.5,59
116,The Amazing Spider-Man,7.0,37
116,X-Men: The Last Stand,6.5,187
116,12 Years a Slave,7.0,176
116,Despicable Me 2,6.0,105
116,Twilight,4.5,183
116,Avatar,8.0,2
116,Harry Potter and the Order of the Phoenix,6.0,70
116,Men in Black 3,5.0,139
116,300,7.0,84
116,WALL·E,9.5,47
116,Saving Private Ryan,8.0,83
116,Fight Club,9.0,10
116,The Lion King,8.0,73
116,Transformers,7.5,148
116,The Fault in Our Stars,10.0,171
